id,user_id,coupon_id,total_amount,status,created_at
31387,20262,,0,completed,2025-04-03 04:50:26
31388,46186,,0,completed,2024-10-31 16:56:44
31389,23226,,0,completed,2025-11-15 00:34:38
31390,15903,,0,completed,2025-11-17 04:50:45
31391,43748,,0,completed,2025-01-23 18:18:34
31392,37711,,0,completed,2025-12-14 08:54:43
31393,19276,,0,completed,2024-11-02 10:52:13
31394,28946,,0,completed,2025-12-24 11:34:15
31395,26775,,0,returned,2026-05-23 12:41:19
31396,26156,,0,completed,2026-09-05 03:28:33
31397,7206,,0,completed,2025-11-11 22:29:53
31398,26224,,0,completed,2025-11-13 21:24:21
31399,38649,,0,completed,2024-11-07 01:55:27
31400,33481,,0,completed,2025-07-10 18:05:46
31401,25222,,0,completed,2026-05-28 21:00:51
31402,16023,,0,completed,2026-07-09 13:43:58
31403,25045,,0,completed,2025-11-13 13:00:06
31404,48880,,0,completed,2025-09-26 09:00:22
31405,27241,,0,completed,2024-11-17 09:40:50
31406,38158,,0,returned,2025-10-21 22:44:05
31407,47489,,0,completed,2026-01-12 15:31:11
31408,26544,,0,completed,2024-11-20 10:00:48
31409,3813,,0,completed,2025-06-19 17:39:07
31410,48371,,0,completed,2026-08-08 14:39:50
31411,3020,,0,completed,2025-12-19 16:59:41
31412,1352,,0,completed,2026-04-01 03:28:40
31413,6288,,0,completed,2025-11-18 01:47:00
31414,35826,,0,completed,2025-02-21 11:24:48
31415,38323,,0,completed,2025-11-03 12:18:08
31416,14022,,0,completed,2025-04-19 07:23:33
31417,20972,,0,completed,2025-03-22 12:46:13
31418,7950,,0,completed,2025-04-03 01:04:38
31419,12629,,0,completed,2025-03-19 03:11:09
31420,24666,,0,cancelled,2026-09-05 21:43:01
31421,11701,,0,completed,2026-04-16 00:00:10
31422,20845,,0,completed,2025-07-29 15:12:33
31423,26912,,0,completed,2025-02-07 14:48:19
31424,15159,,0,completed,2025-04-29 11:54:16
31425,38352,,0,completed,2024-09-13 15:52:44
31426,33121,,0,completed,2024-12-20 01:49:31
31427,35787,,0,completed,2026-02-12 02:12:11
31428,27301,,0,completed,2024-10-05 06:47:26
31429,18282,,0,completed,2024-11-18 10:25:08
31430,21783,,0,completed,2026-02-22 17:52:06
31431,27840,,0,completed,2026-07-26 18:05:01
31432,33608,,0,completed,2024-11-14 15:15:53
31433,46710,,0,completed,2026-01-05 00:50:20
31434,37100,,0,completed,2025-11-12 15:44:00
31435,34901,,0,completed,2025-08-19 03:38:23
31436,49883,,0,completed,2024-11-05 17:17:54
31437,39846,,0,completed,2025-02-25 13:30:51
31438,22738,,0,completed,2024-11-06 01:40:25
31439,39617,,0,completed,2025-07-19 07:23:36
31440,4674,,0,completed,2024-12-11 11:57:58
31441,32859,,0,completed,2026-04-08 00:39:33
31442,10027,,0,completed,2024-11-08 19:44:58
31443,197,,0,completed,2026-05-09 17:15:33
31444,1524,,0,completed,2025-10-25 05:26:05
31445,46378,,0,completed,2024-12-14 20:38:49
31446,8379,,0,completed,2025-01-05 21:16:48
31447,25745,,0,completed,2025-12-01 10:47:43
31448,28752,,0,completed,2024-11-13 21:13:11
31449,31466,,0,completed,2025-06-08 15:36:23
31450,36922,,0,completed,2024-12-20 03:58:32
31451,34519,,0,completed,2026-03-16 20:32:18
31452,23355,,0,completed,2025-07-04 06:58:15
31453,40937,,0,completed,2024-09-09 16:04:21
31454,4651,,0,completed,2025-11-24 22:20:49
31455,12803,,0,completed,2024-12-12 02:50:42
31456,33816,,0,completed,2026-02-10 05:23:27
31457,23916,,0,completed,2026-05-26 17:04:00
31458,13213,,0,completed,2026-04-11 07:02:40
31459,1019,,0,completed,2025-07-20 12:08:34
31460,17850,,0,completed,2026-02-11 12:56:19
31461,5565,,0,completed,2026-02-20 09:58:10
31462,33121,,0,completed,2026-03-12 17:19:53
31463,42329,,0,completed,2026-01-24 00:24:00
31464,45239,,0,completed,2025-11-12 21:20:42
31465,27098,,0,completed,2025-11-09 13:50:51
31466,476,,0,completed,2024-11-01 06:34:15
31467,24293,,0,completed,2025-11-25 00:14:19
31468,26803,,0,completed,2024-11-17 12:15:23
31469,7454,,0,completed,2026-08-22 11:34:01
31470,20132,,0,completed,2026-06-14 10:34:27
31471,1665,,0,completed,2026-07-07 12:26:33
31472,40247,,0,completed,2025-06-05 16:57:12
31473,19623,,0,completed,2025-08-31 02:33:09
31474,41013,,0,completed,2025-08-13 20:02:47
31475,25106,,0,completed,2025-07-16 19:03:54
31476,26037,,0,completed,2024-12-09 20:35:14
31477,6736,,0,completed,2025-08-02 14:44:52
31478,19058,,0,completed,2025-03-15 06:37:27
31479,31550,,0,completed,2024-12-01 05:07:30
31480,48217,,0,completed,2026-01-01 17:50:54
31481,2587,,0,completed,2024-10-16 04:37:06
31482,28601,,0,completed,2025-03-14 03:14:44
31483,32786,,0,completed,2025-09-24 14:56:47
31484,35485,,0,completed,2026-04-11 11:19:14
31485,45414,,0,completed,2025-05-25 23:16:21
31486,6777,,0,completed,2025-12-04 09:58:36
31487,44457,,0,completed,2026-04-12 00:28:56
31488,35315,,0,completed,2024-11-05 11:33:27
31489,8203,,0,completed,2025-12-01 17:57:43
31490,11911,,0,completed,2025-05-12 03:11:47
31491,25188,,0,completed,2024-11-02 03:18:29
31492,11849,,0,completed,2025-12-01 19:54:50
31493,24171,,0,completed,2025-12-17 17:25:22
31494,37030,,0,completed,2025-11-27 08:32:24
31495,49644,,0,completed,2026-07-07 12:54:05
31496,5661,,0,completed,2025-03-05 19:05:40
31497,21945,,0,completed,2026-01-03 19:37:09
31498,21264,,0,completed,2025-12-02 23:04:44
31499,27844,,0,completed,2025-11-04 13:53:42
31500,34053,,0,completed,2025-06-08 07:41:41
31501,40373,,0,completed,2024-12-11 09:56:54
31502,25208,,0,completed,2025-12-03 10:33:08
31503,7399,,0,completed,2024-09-09 11:06:18
31504,27686,,0,completed,2026-01-02 14:46:15
31505,24910,,0,completed,2025-01-25 04:43:57
31506,11969,,0,completed,2025-07-26 01:03:34
31507,27000,,0,completed,2025-03-19 21:00:06
31508,40308,,0,completed,2026-03-03 20:28:21
31509,39720,,0,completed,2025-07-28 05:47:15
31510,23510,,0,completed,2024-11-12 13:47:30
31511,5231,,0,completed,2025-12-30 21:25:49
31512,33239,,0,completed,2025-08-12 14:11:06
31513,8889,,0,completed,2025-12-08 12:07:51
31514,33252,,0,completed,2025-03-30 06:16:59
31515,25444,,0,completed,2024-11-28 15:43:19
31516,3905,,0,completed,2025-07-26 10:34:09
31517,43718,,0,completed,2026-03-05 18:14:03
31518,35760,,0,completed,2024-12-25 21:51:10
31519,16577,,0,completed,2025-08-07 11:13:57
31520,2539,,0,completed,2025-12-07 09:48:18
31521,15447,,0,completed,2025-12-26 01:20:59
31522,16975,,0,completed,2025-11-27 13:22:34
31523,8431,,0,completed,2025-10-09 18:16:35
31524,48734,,0,completed,2025-09-03 10:59:05
31525,20630,,0,completed,2024-12-24 00:02:12
31526,14040,,0,completed,2025-08-28 13:53:16
31527,37741,,0,completed,2025-01-02 22:04:22
31528,31089,,0,completed,2025-07-22 06:06:42
31529,38800,,0,completed,2026-07-26 18:01:48
31530,6123,,0,completed,2024-11-26 00:25:34
31531,24481,,0,completed,2024-11-05 02:29:02
31532,43707,,0,completed,2024-11-30 18:30:49
31533,15753,,0,completed,2025-10-05 20:22:26
31534,41478,,0,completed,2026-01-21 15:39:58
31535,20209,,0,completed,2025-06-22 13:19:53
31536,16722,,0,completed,2024-09-09 12:58:51
31537,11459,,0,completed,2025-03-25 01:47:10
31538,42250,,0,completed,2024-11-11 21:29:26
31539,42402,,0,completed,2025-02-07 11:31:51
31540,8364,,0,cancelled,2024-12-26 13:51:08
31541,1045,,0,completed,2025-12-01 00:07:08
31542,44939,,0,completed,2025-11-21 21:29:02
31543,10476,,0,completed,2025-12-24 04:50:57
31544,25227,,0,completed,2025-10-13 07:15:28
31545,42254,,0,completed,2025-11-23 07:51:40
31546,24435,,0,completed,2024-10-16 21:15:58
31547,11143,,0,completed,2025-07-27 19:37:37
31548,48803,,0,completed,2025-09-14 09:55:50
31549,24825,,0,completed,2025-11-11 10:11:12
31550,21277,,0,completed,2025-11-04 22:24:05
31551,19555,,0,completed,2024-12-14 19:41:32
31552,43455,,0,completed,2026-03-31 23:27:53
31553,49697,,0,completed,2026-01-27 06:21:19
31554,14138,,0,completed,2025-10-25 09:17:18
31555,3499,,0,completed,2024-09-14 10:49:07
31556,32206,,0,completed,2026-08-04 01:04:00
31557,12558,,0,completed,2024-12-20 11:13:27
31558,29807,,0,completed,2025-12-23 20:09:56
31559,907,,0,completed,2025-06-09 15:05:16
31560,44120,,0,completed,2024-11-23 02:54:25
31561,28709,,0,completed,2024-12-19 12:48:51
31562,35819,,0,completed,2025-08-28 04:42:15
31563,20883,,0,completed,2025-10-02 21:21:25
31564,41913,,0,completed,2024-11-02 22:49:08
31565,34757,,0,completed,2025-06-29 04:41:52
31566,26482,,0,completed,2026-07-15 12:08:53
31567,4069,,0,completed,2026-03-19 06:22:03
31568,38381,,0,completed,2025-07-04 02:43:17
31569,6742,,0,completed,2025-05-13 07:44:46
31570,2657,,0,completed,2024-09-10 08:48:40
31571,8395,,0,returned,2025-11-11 03:26:17
31572,3823,,0,completed,2025-07-22 02:07:06
31573,23005,,0,returned,2024-12-20 17:48:56
31574,35605,,0,completed,2025-12-12 21:31:11
31575,3760,,0,completed,2025-01-18 06:45:13
31576,3020,,0,completed,2026-09-02 01:35:09
31577,33762,,0,completed,2024-12-14 10:44:02
31578,6198,,0,completed,2026-02-18 01:58:35
31579,4250,,0,completed,2025-07-26 06:04:03
31580,36980,,0,completed,2025-11-02 17:07:14
31581,15264,,0,completed,2025-12-01 03:50:46
31582,4557,,0,completed,2024-09-27 12:13:54
31583,49457,,0,completed,2025-12-04 17:26:31
31584,31961,,0,completed,2026-02-07 07:58:22
31585,36860,,0,completed,2024-11-20 15:55:59
31586,26493,,0,completed,2026-06-23 05:10:50
31587,34607,,0,completed,2025-12-13 08:25:42
31588,8572,,0,completed,2025-09-28 13:53:59
31589,21965,,0,completed,2025-09-18 03:22:46
31590,29517,,0,completed,2024-11-11 10:04:56
31591,8761,,0,completed,2026-01-19 08:55:30
31592,38891,,0,completed,2025-08-14 10:33:03
31593,23516,,0,completed,2025-05-15 01:17:51
31594,9947,,0,completed,2026-05-13 18:15:04
31595,28110,,0,completed,2025-12-07 10:19:10
31596,12595,,0,completed,2026-06-11 05:34:10
31597,44558,,0,cancelled,2025-02-27 18:33:36
31598,16956,,0,completed,2025-03-01 08:20:47
31599,22061,,0,completed,2026-03-30 09:53:25
31600,13265,,0,completed,2026-05-19 05:48:04
31601,36878,,0,completed,2024-09-21 01:43:20
31602,29975,,0,completed,2026-04-29 05:47:23
31603,11851,,0,completed,2025-06-28 21:20:24
31604,24976,,0,completed,2025-11-05 09:50:34
31605,41883,,0,completed,2025-05-02 01:44:14
31606,34339,,0,completed,2025-10-14 18:37:18
31607,31473,,0,completed,2025-12-12 14:48:36
31608,13855,,0,completed,2024-11-13 12:32:49
31609,6226,,0,completed,2024-12-20 18:29:08
31610,45928,,0,completed,2024-12-22 06:22:43
31611,16233,,0,completed,2024-12-23 06:59:35
31612,40347,,0,completed,2024-11-10 06:51:08
31613,12750,,0,completed,2026-03-28 18:07:29
31614,18410,,0,completed,2025-07-02 22:10:32
31615,5370,,0,completed,2024-12-21 17:52:49
31616,23229,,0,completed,2026-09-07 22:44:14
31617,35065,,0,completed,2025-08-14 01:41:37
31618,38957,,0,completed,2026-02-26 20:05:40
31619,11514,,0,completed,2026-06-26 02:37:47
31620,19808,,0,completed,2025-11-18 11:51:00
31621,98,,0,completed,2026-05-05 13:06:04
31622,34778,,0,completed,2024-12-14 22:20:17
31623,35682,,0,completed,2026-03-13 19:04:54
31624,48951,,0,completed,2026-07-11 10:21:13
31625,11224,,0,completed,2026-04-14 14:52:04
31626,34049,,0,completed,2025-05-29 08:01:45
31627,12789,,0,completed,2025-01-16 16:17:58
31628,27147,,0,completed,2026-03-02 20:25:13
31629,43448,,0,completed,2026-06-01 10:20:19
31630,48718,,0,completed,2024-11-26 03:01:03
31631,11937,,0,completed,2025-01-12 23:20:22
31632,5695,,0,completed,2026-03-11 11:38:51
31633,26836,,0,completed,2025-07-06 04:48:05
31634,46205,,0,completed,2026-01-02 03:19:08
31635,34118,,0,completed,2025-06-30 19:35:03
31636,14933,,0,completed,2024-11-16 23:27:18
31637,2665,,0,completed,2025-04-27 09:23:32
31638,15837,,0,completed,2024-12-25 19:58:06
31639,26214,,0,completed,2024-09-29 04:38:31
31640,5906,,0,completed,2025-05-19 11:35:16
31641,20845,,0,completed,2026-05-07 16:44:30
31642,29411,,0,completed,2025-12-17 15:30:53
31643,49295,,0,completed,2025-08-16 13:30:12
31644,38790,,0,completed,2024-12-17 16:41:11
31645,9905,,0,completed,2025-12-19 11:45:46
31646,29491,,0,completed,2025-12-01 20:09:26
31647,16086,,0,cancelled,2025-11-03 08:29:40
31648,8666,,0,completed,2026-04-10 01:53:53
31649,32721,,0,completed,2025-12-19 10:38:44
31650,19908,,0,completed,2026-06-13 14:59:07
31651,44904,,0,completed,2025-08-26 17:40:58
31652,29743,,0,completed,2026-03-03 04:13:44
31653,44421,,0,completed,2026-02-09 12:23:40
31654,12201,,0,completed,2026-04-12 22:43:33
31655,43313,,0,completed,2025-03-13 12:55:24
31656,24094,,0,completed,2025-11-05 12:29:59
31657,4185,,0,completed,2025-06-09 09:09:48
31658,48478,,0,completed,2026-02-11 15:07:26
31659,21618,,0,completed,2025-11-12 03:37:46
31660,7829,,0,completed,2025-05-28 21:04:09
31661,49444,,0,completed,2024-11-20 19:56:18
31662,20147,,0,completed,2024-11-09 23:50:16
31663,39663,,0,completed,2026-05-12 09:13:17
31664,23385,,0,completed,2026-07-12 09:38:58
31665,31861,,0,completed,2025-12-15 18:43:44
31666,14395,,0,completed,2024-09-29 15:06:07
31667,34326,,0,completed,2026-07-15 23:10:30
31668,30441,,0,completed,2025-05-02 18:10:46
31669,20528,,0,completed,2025-10-01 17:04:11
31670,42483,,0,completed,2025-11-11 23:55:16
31671,18387,,0,completed,2025-08-02 23:52:42
31672,2517,,0,completed,2026-08-31 23:19:43
31673,45331,,0,completed,2024-09-16 08:15:10
31674,24020,,0,completed,2025-10-12 07:44:28
31675,3839,,0,completed,2024-11-20 17:23:44
31676,32945,,0,completed,2025-11-24 03:13:14
31677,12330,,0,completed,2026-03-22 08:39:21
31678,40459,,0,completed,2025-10-28 00:05:24
31679,18284,,0,completed,2025-05-21 07:51:37
31680,1384,,0,completed,2025-04-15 05:12:33
31681,41825,,0,completed,2025-09-09 09:10:20
31682,23112,,0,completed,2026-07-10 06:55:29
31683,48186,,0,completed,2025-05-25 09:17:57
31684,28943,,0,completed,2025-11-01 20:51:35
31685,27444,,0,completed,2025-04-21 06:13:57
31686,49928,,0,completed,2026-04-30 07:55:22
31687,30409,,0,completed,2025-12-21 00:53:05
31688,20554,,0,completed,2024-09-08 21:20:54
31689,9154,,0,completed,2025-11-17 16:16:33
31690,26784,,0,completed,2025-01-05 18:26:45
31691,43560,,0,completed,2025-08-04 03:36:20
31692,12628,,0,completed,2025-01-23 11:16:08
31693,833,,0,completed,2024-12-09 03:06:31
31694,27983,,0,completed,2025-11-13 23:30:44
31695,15565,,0,completed,2026-07-20 09:50:50
31696,6688,,0,completed,2025-02-04 18:27:42
31697,11298,,0,completed,2026-07-23 07:53:46
31698,38155,,0,completed,2025-03-15 07:28:35
31699,13436,,0,completed,2025-12-01 05:33:01
31700,10281,,0,completed,2025-02-28 15:46:23
31701,37535,,0,completed,2024-09-15 11:09:16
31702,4725,,0,completed,2025-12-21 23:20:53
31703,22993,,0,completed,2025-11-22 00:35:28
31704,20093,,0,completed,2026-07-13 23:42:34
31705,27137,,0,completed,2024-11-19 02:37:50
31706,14087,,0,completed,2026-07-30 01:13:24
31707,13559,,0,completed,2026-03-27 18:45:18
31708,28863,,0,completed,2024-11-15 02:42:39
31709,7192,,0,completed,2025-07-28 07:07:27
31710,33435,,0,completed,2025-01-20 20:41:28
31711,29234,,0,completed,2024-12-22 19:12:35
31712,30769,,0,completed,2026-05-18 11:25:15
31713,21544,,0,completed,2026-02-15 15:10:22
31714,7461,,0,completed,2024-11-21 03:13:47
31715,208,,0,completed,2026-01-04 09:57:40
31716,16357,,0,completed,2026-01-22 23:07:25
31717,42265,,0,completed,2026-09-01 06:13:18
31718,16651,,0,completed,2026-08-11 02:12:42
31719,1159,,0,completed,2025-03-29 19:47:20
31720,111,,0,completed,2025-03-20 14:37:41
31721,46136,,0,completed,2025-07-09 08:55:01
31722,47613,,0,completed,2025-02-28 14:50:05
31723,38482,,0,completed,2026-03-25 07:13:33
31724,14839,,0,completed,2025-05-28 10:00:41
31725,17889,,0,completed,2024-12-19 14:50:57
31726,13955,,0,completed,2025-05-03 08:32:32
31727,20910,,0,completed,2026-04-07 23:17:59
31728,24158,,0,completed,2025-01-24 17:14:10
31729,27358,,0,completed,2025-12-26 16:54:11
31730,9275,,0,completed,2026-07-26 04:05:06
31731,38772,,0,completed,2024-09-24 12:33:36
31732,43430,,0,completed,2025-11-19 05:13:32
31733,47087,,0,completed,2025-12-07 16:48:20
31734,21750,,0,completed,2025-09-11 00:30:30
31735,4731,,0,completed,2025-12-14 08:31:05
31736,537,,0,completed,2025-08-28 14:04:44
31737,9945,,0,completed,2025-10-16 08:23:39
31738,33443,,0,completed,2024-12-20 18:16:11
31739,39387,,0,completed,2025-11-18 14:24:21
31740,28852,,0,completed,2024-10-07 23:49:45
31741,4911,,0,completed,2026-05-19 05:12:04
31742,49848,,0,completed,2024-11-10 12:22:31
31743,38203,,0,completed,2025-07-14 03:35:46
31744,5207,,0,completed,2025-11-08 17:02:07
31745,23330,,0,completed,2025-11-12 03:01:23
31746,469,,0,completed,2024-12-13 00:27:04
31747,9534,,0,completed,2024-11-27 04:23:06
31748,27082,,0,completed,2024-12-11 14:27:20
31749,22110,,0,completed,2024-12-11 14:29:01
31750,7451,,0,completed,2024-12-06 00:44:54
31751,19161,,0,completed,2025-03-30 06:34:51
31752,11714,,0,completed,2025-12-14 20:01:44
31753,35447,,0,completed,2025-06-30 00:39:44
31754,12274,,0,completed,2024-12-24 18:46:14
31755,19389,,0,completed,2025-08-02 18:26:33
31756,8123,,0,completed,2026-02-27 06:54:35
31757,32588,,0,completed,2026-07-16 07:45:25
31758,37214,,0,completed,2025-10-08 12:25:46
31759,7810,,0,completed,2025-01-01 07:10:03
31760,22259,,0,completed,2024-11-10 10:02:58
31761,9075,,0,completed,2025-03-06 18:41:10
31762,28471,,0,completed,2025-08-03 08:25:06
31763,40127,,0,completed,2024-12-24 14:55:21
31764,48791,,0,completed,2025-12-04 10:25:16
31765,8767,,0,completed,2025-09-16 04:17:42
31766,10303,,0,completed,2024-12-16 06:57:23
31767,39369,,0,completed,2025-12-22 04:44:26
31768,2800,,0,completed,2025-08-20 01:25:13
31769,7765,,0,completed,2025-09-19 19:07:37
31770,14473,,0,completed,2025-01-03 12:22:43
31771,17219,,0,completed,2024-11-28 19:13:38
31772,9499,,0,completed,2026-08-19 23:51:13
31773,26193,,0,completed,2025-12-22 15:48:53
31774,40141,,0,completed,2025-09-08 22:25:02
31775,41266,,0,returned,2024-12-20 04:06:36
31776,43504,,0,completed,2024-12-15 08:53:55
31777,20437,,0,completed,2024-10-02 21:01:27
31778,10126,,0,completed,2025-11-08 09:13:16
31779,9482,,0,completed,2024-11-05 06:10:43
31780,28718,,0,completed,2025-11-26 01:44:50
31781,32656,,0,completed,2025-03-20 11:11:22
31782,17533,,0,completed,2025-11-25 04:39:48
31783,30755,,0,completed,2026-06-14 18:23:00
31784,36170,,0,completed,2026-07-27 12:58:49
31785,26758,,0,completed,2025-01-31 11:59:49
31786,6099,,0,completed,2025-11-15 02:44:28
31787,29593,,0,completed,2025-12-18 19:13:15
31788,45151,,0,completed,2025-05-22 16:18:51
31789,42126,,0,completed,2024-12-08 14:17:58
31790,2421,,0,completed,2026-08-21 02:11:29
31791,7409,,0,completed,2025-11-03 04:23:53
31792,19275,,0,completed,2024-09-26 12:25:51
31793,20222,,0,completed,2025-04-13 08:36:19
31794,48414,,0,completed,2025-03-07 08:53:45
31795,48885,,0,completed,2024-10-12 00:43:04
31796,42242,,0,completed,2025-01-02 19:57:42
31797,44158,,0,completed,2025-04-07 19:05:38
31798,3115,,0,completed,2025-05-15 23:36:40
31799,11563,,0,completed,2024-11-09 15:45:14
31800,39213,,0,returned,2025-05-08 23:01:20
31801,35334,,0,completed,2025-05-08 08:12:22
31802,31128,,0,completed,2025-02-22 17:06:09
31803,516,,0,completed,2026-04-01 04:12:53
31804,2299,,0,completed,2025-11-01 04:47:01
31805,26159,,0,completed,2026-05-11 20:26:40
31806,25240,,0,completed,2024-09-14 09:42:46
31807,20399,,0,completed,2025-06-18 06:22:32
31808,33846,,0,completed,2025-11-27 06:12:32
31809,17341,,0,completed,2025-10-10 09:18:55
31810,8700,,0,completed,2024-11-18 01:57:11
31811,22103,,0,completed,2025-10-07 07:42:15
31812,20168,,0,completed,2025-04-16 20:25:30
31813,39500,,0,completed,2025-11-27 13:45:48
31814,38218,,0,completed,2026-06-30 19:52:21
31815,29160,,0,completed,2026-02-01 20:06:27
31816,5180,,0,completed,2025-11-23 10:00:01
31817,12255,,0,completed,2025-10-17 19:55:21
31818,28978,,0,completed,2025-12-12 19:24:57
31819,16189,,0,completed,2024-11-26 21:07:42
31820,27704,,0,completed,2025-12-21 22:12:09
31821,10585,,0,completed,2025-03-17 19:29:26
31822,16602,,0,completed,2024-12-26 05:02:01
31823,39061,,0,completed,2025-03-12 22:16:30
31824,32773,,0,completed,2025-06-08 13:53:56
31825,49880,,0,completed,2025-05-17 17:06:38
31826,9565,,0,completed,2025-08-02 23:12:50
31827,29116,,0,completed,2024-10-06 15:43:27
31828,20702,,0,completed,2024-10-01 10:41:15
31829,15904,,0,completed,2026-06-15 06:47:04
31830,13005,,0,completed,2025-02-14 18:22:47
31831,4504,,0,completed,2025-03-23 22:13:50
31832,12254,,0,completed,2024-11-14 16:40:49
31833,14155,,0,completed,2026-09-03 12:15:33
31834,10845,,0,completed,2025-11-09 10:41:38
31835,17621,,0,completed,2025-12-16 06:23:00
31836,2496,,0,completed,2026-03-07 00:49:57
31837,2851,,0,completed,2025-10-13 22:23:33
31838,45120,,0,completed,2025-11-18 08:46:57
31839,45534,,0,completed,2025-09-07 08:32:34
31840,23918,,0,completed,2024-12-23 19:50:41
31841,44828,,0,completed,2024-11-18 09:09:41
31842,28647,,0,returned,2024-12-25 23:23:01
31843,22592,,0,completed,2026-02-01 01:43:16
31844,8433,,0,completed,2024-10-07 08:08:12
31845,9255,,0,cancelled,2025-11-02 16:24:24
31846,25662,,0,completed,2025-06-25 15:44:55
31847,28767,,0,completed,2026-05-24 23:17:27
31848,9169,,0,completed,2024-12-26 09:01:16
31849,27566,,0,completed,2024-11-14 02:03:46
31850,29548,,0,completed,2025-02-13 12:55:23
31851,14371,,0,completed,2024-09-26 12:58:11
31852,48842,,0,completed,2025-12-20 07:50:56
31853,12650,,0,completed,2024-11-25 13:51:28
31854,48028,,0,completed,2025-09-30 00:31:09
31855,16698,,0,completed,2026-06-24 06:58:05
31856,445,,0,completed,2026-06-30 13:32:02
31857,5717,,0,completed,2025-03-01 20:48:05
31858,43708,,0,completed,2025-11-17 03:24:10
31859,45909,,0,completed,2025-04-23 07:41:14
31860,8772,,0,completed,2025-11-12 02:31:51
31861,5899,,0,completed,2025-11-27 04:00:49
31862,11776,,0,completed,2024-11-09 23:37:48
31863,21370,,0,completed,2025-11-25 05:40:21
31864,33723,,0,completed,2026-01-12 02:30:11
31865,39467,,0,completed,2026-06-05 15:49:05
31866,23462,,0,completed,2025-04-21 03:38:22
31867,28228,,0,completed,2024-12-23 02:38:18
31868,37721,,0,completed,2025-04-27 06:10:59
31869,26427,,0,completed,2025-09-14 13:44:01
31870,3126,,0,completed,2024-12-15 05:07:11
31871,2935,,0,completed,2026-08-16 07:21:28
31872,22769,,0,completed,2025-02-18 04:08:46
31873,6182,,0,completed,2024-12-21 01:41:12
31874,20948,,0,completed,2024-11-21 23:20:29
31875,22192,,0,completed,2024-12-23 00:50:27
31876,2768,,0,cancelled,2025-08-02 03:07:16
31877,49479,,0,completed,2024-11-04 22:41:34
31878,17549,,0,completed,2025-09-30 08:36:04
31879,49822,,0,completed,2026-08-05 16:01:49
31880,15800,,0,completed,2026-07-28 12:26:46
31881,18093,,0,completed,2025-08-28 21:23:50
31882,29557,,0,completed,2026-04-26 06:58:13
31883,24415,,0,completed,2025-11-28 22:42:47
31884,47207,,0,completed,2025-03-18 05:44:46
31885,42778,,0,completed,2026-02-12 19:51:09
31886,1348,,0,completed,2025-02-23 22:43:11
31887,5087,,0,completed,2025-11-01 07:11:09
31888,33576,,0,completed,2024-11-02 09:37:57
31889,20749,,0,completed,2025-11-21 15:53:59
31890,26954,,0,completed,2024-11-26 05:30:59
31891,33561,,0,completed,2025-11-02 20:53:45
31892,12007,,0,completed,2025-07-11 17:04:17
31893,37974,,0,completed,2026-07-14 18:57:28
31894,13785,,0,completed,2026-02-22 07:55:34
31895,24661,,0,completed,2026-03-27 06:27:21
31896,36432,,0,completed,2024-11-02 08:04:28
31897,4454,,0,completed,2026-09-07 17:33:40
31898,16138,,0,completed,2024-09-11 01:51:29
31899,25840,,0,completed,2026-08-05 05:37:20
31900,46227,,0,completed,2024-12-03 06:07:30
31901,42088,,0,completed,2025-09-03 10:51:09
31902,5242,,0,completed,2026-05-17 01:32:03
31903,22393,,0,completed,2025-12-27 04:47:57
31904,21400,,0,completed,2025-09-19 19:26:17
31905,43658,,0,completed,2024-10-30 17:14:53
31906,28661,,0,completed,2026-08-28 11:12:06
31907,28931,,0,completed,2025-09-25 03:14:44
31908,5683,,0,completed,2025-06-04 05:50:27
31909,133,,0,completed,2025-12-21 08:49:07
31910,43268,,0,completed,2025-10-18 04:14:48
31911,11968,,0,completed,2026-05-25 05:18:57
31912,17745,,0,completed,2025-04-10 13:30:18
31913,39149,,0,completed,2025-12-12 05:57:00
31914,38255,,0,completed,2026-02-15 02:55:30
31915,34891,,0,completed,2025-02-02 01:16:55
31916,1627,,0,completed,2025-11-19 08:09:55
31917,48131,,0,completed,2025-12-30 09:28:12
31918,1596,,0,returned,2025-01-03 22:38:05
31919,49581,,0,completed,2025-12-19 09:46:36
31920,35720,,0,completed,2024-12-09 20:10:21
31921,32090,,0,completed,2026-08-14 23:14:32
31922,24214,,0,completed,2025-02-26 01:39:05
31923,10170,,0,completed,2024-12-10 05:39:25
31924,44114,,0,completed,2025-07-14 19:53:04
31925,17694,,0,completed,2025-01-27 18:10:06
31926,14728,,0,completed,2024-12-26 10:49:25
31927,21907,,0,completed,2024-11-08 12:56:00
31928,31661,,0,completed,2025-08-22 00:54:50
31929,28950,,0,completed,2025-11-12 12:39:59
31930,34265,,0,completed,2025-12-15 11:57:39
31931,21483,,0,completed,2026-07-05 09:28:23
31932,18815,,0,completed,2025-11-07 19:48:59
31933,46899,,0,completed,2024-12-23 01:01:12
31934,43329,,0,cancelled,2026-05-25 13:14:44
31935,32368,,0,completed,2024-12-12 14:56:19
31936,18318,,0,completed,2025-10-12 13:01:04
31937,4966,,0,completed,2025-11-27 11:00:37
31938,35468,,0,completed,2025-06-27 08:31:54
31939,8789,,0,completed,2025-11-09 20:59:43
31940,42846,,0,completed,2024-10-25 19:18:25
31941,24266,,0,completed,2025-01-01 17:20:17
31942,29123,,0,cancelled,2025-12-27 06:39:50
31943,18996,,0,completed,2025-11-04 09:14:42
31944,39521,,0,completed,2026-03-07 17:17:09
