id,order_id,product_id,quantity,unit_price
84314,33646,1,2,30.16
84315,33647,2,3,322.35
84316,33648,1,1,140.89
84317,33649,1,1,197.06
84318,33650,670,1,357.53
84319,33650,658,2,367.59
84320,33650,68,1,181.53
84321,33651,2,2,10.92
84322,33651,3,3,20.67
84323,33652,14,2,374.34
84324,33652,1,3,237.64
84325,33652,6,2,172.87
84326,33652,1,1,497.03
84327,33653,1,1,389.86
84328,33653,1,2,385.67
84329,33653,29,3,472.17
84330,33654,1,1,445.99
84331,33654,1,1,88.32
84332,33654,702,2,446.31
84333,33655,1,3,286.37
84334,33655,3,3,16.11
84335,33656,2,1,359.1
84336,33656,69,3,37.94
84337,33656,2,3,288.01
84338,33656,1,2,324.97
84339,33657,3,1,341.98
84340,33657,44,2,62.99
84341,33658,1,1,300.44
84342,33658,31,3,129.96
84343,33658,1,1,191.6
84344,33659,16,3,442.97
84345,33660,2,3,137.99
84346,33660,611,1,368.19
84347,33661,8,3,366.63
84348,33661,8,3,411.39
84349,33661,3,2,109.09
84350,33661,7,2,146.63
84351,33662,2,2,451.28
84352,33662,7,1,83.62
84353,33662,1,1,140.08
84354,33662,3,2,410.4
84355,33663,1,2,381.49
84356,33663,6,2,252.15
84357,33664,2,1,461.68
84358,33665,59,1,258.81
84359,33666,44,2,31.16
84360,33667,22,3,15.42
84361,33668,3,2,437.55
84362,33669,1,1,423.48
84363,33670,1,2,159.27
84364,33670,1,1,19.25
84365,33671,1,3,423.15
84366,33671,1,3,428.24
84367,33671,30,3,207.97
84368,33672,25,2,121.08
84369,33672,42,2,283.68
84370,33673,3,2,155.45
84371,33673,2,3,259.73
84372,33673,1,1,425.29
84373,33674,6,3,233.52
84374,33675,1,1,412.15
84375,33675,2,1,351.99
84376,33675,1,1,341.4
84377,33675,8,2,215.82
84378,33676,1,2,406.51
84379,33676,2,1,164.53
84380,33676,31,3,357.35
84381,33677,17,2,437.04
84382,33677,121,3,456.62
84383,33678,3,2,96.48
84384,33678,115,3,179.78
84385,33678,14,1,433.25
84386,33678,1,3,30.78
84387,33679,1,3,274.66
84388,33679,19,1,331.19
84389,33680,8,2,338.47
84390,33681,1,1,146.89
84391,33681,13,1,16.57
84392,33681,17,2,284.34
84393,33682,45,2,436.17
84394,33683,1,2,33.58
84395,33683,1,2,308.24
84396,33683,1,3,132.42
84397,33683,2,1,316.05
84398,33684,6,3,436.31
84399,33684,12,3,118.46
84400,33684,1,1,97.82
84401,33684,1,1,354.97
84402,33685,2,1,318.98
84403,33685,1,3,151.4
84404,33685,4,3,36.96
84405,33686,4,1,50.24
84406,33686,1,1,46.01
84407,33686,1,1,123.51
84408,33687,5,1,343.48
84409,33687,3,3,182.95
84410,33687,3,2,42.38
84411,33687,3,2,243.35
84412,33688,1,1,399.6
84413,33688,2,3,41.06
84414,33688,3,2,475.46
84415,33689,4,3,325.3
84416,33689,23,1,232.37
84417,33689,1,2,133.74
84418,33689,2,1,378.17
84419,33690,2,1,214.24
84420,33691,4,1,155.58
84421,33691,1,3,80.31
84422,33691,2,2,224.07
84423,33691,2,3,16.58
84424,33692,26,1,55.53
84425,33693,1,3,444.53
84426,33693,2,1,289.29
84427,33693,1,3,322.06
84428,33694,12,1,326.08
84429,33694,16,3,243.16
84430,33695,2,3,127.58
84431,33696,2,1,116.81
84432,33696,3,1,228.15
84433,33696,1,1,171.4
84434,33696,1,2,138.3
84435,33697,1,3,203.94
84436,33697,3,1,153.46
84437,33697,4,1,123.44
84438,33698,11,1,151.17
84439,33698,1,2,431.36
84440,33698,1,3,58.75
84441,33699,1,1,137.87
84442,33700,1,3,118.23
84443,33701,2,3,61.95
84444,33702,20,1,426.22
84445,33702,1,2,192.72
84446,33702,1,2,301.36
84447,33703,2,1,252.86
84448,33703,36,3,25.03
84449,33704,18,2,363.58
84450,33704,6,3,344.16
84451,33704,1,1,390.58
84452,33705,2,1,281.02
84453,33705,1,2,29.51
84454,33706,1,3,465.03
84455,33706,1,2,21.15
84456,33706,1,2,43.79
84457,33707,5,3,261.45
84458,33707,1000,2,90.03
84459,33707,1,2,320.66
84460,33708,162,2,389.99
84461,33709,561,1,393.71
84462,33709,21,2,142.7
84463,33710,3,1,374.11
84464,33710,61,1,310.72
84465,33710,104,1,473.51
84466,33711,93,1,128.68
84467,33711,1,3,80.73
84468,33711,17,2,409.12
84469,33712,36,2,320.8
84470,33712,2,3,234.44
84471,33712,2,3,263.67
84472,33713,105,3,286.93
84473,33713,12,3,474.72
84474,33713,1,3,209.32
84475,33714,1,1,74.03
84476,33715,3,3,47.43
84477,33715,3,1,47.14
84478,33715,7,2,473.88
84479,33716,3,3,377.55
84480,33716,1,2,287.71
84481,33716,9,1,178.82
84482,33717,1,1,451.34
84483,33717,280,3,109.79
84484,33718,3,2,182.18
84485,33719,1,2,97.73
84486,33719,1,2,474.76
84487,33719,1,1,308.79
84488,33720,52,3,395.95
84489,33721,4,1,35.11
84490,33721,34,2,103.34
84491,33721,2,3,35.43
84492,33722,719,3,169.41
84493,33723,1,2,428.06
84494,33723,4,1,293.95
84495,33723,1,3,400.76
84496,33723,2,1,226.88
84497,33724,3,1,271.7
84498,33724,10,1,380.87
84499,33724,1,1,380.37
84500,33724,33,2,367.11
84501,33725,35,1,189.29
84502,33725,1,2,164.81
84503,33726,11,1,109.73
84504,33726,2,3,487.53
84505,33727,1,1,338.91
84506,33727,2,2,292.81
84507,33728,1,2,131.88
84508,33729,3,3,304.86
84509,33729,33,3,408.26
84510,33730,8,3,54.35
84511,33730,2,2,42.17
84512,33731,17,1,263.87
84513,33731,1,1,203.21
84514,33732,1,1,469.72
84515,33732,8,1,82.53
84516,33733,1,3,184.95
84517,33734,8,3,285.13
84518,33734,2,2,155.84
84519,33734,1,3,342.44
84520,33735,1,1,295.22
84521,33735,1,1,22.45
84522,33735,62,1,404.26
84523,33736,8,1,333.98
84524,33736,2,1,273.39
84525,33737,1,1,67.35
84526,33737,55,2,492.35
84527,33738,1,1,408.5
84528,33739,2,3,428.85
84529,33739,2,1,495.6
84530,33739,1,2,418.71
84531,33739,41,3,140.39
84532,33740,2,1,16.74
84533,33741,3,2,29.16
84534,33741,2,1,139.24
84535,33741,1,1,136.41
84536,33742,2,3,297.07
84537,33743,44,2,40.72
84538,33743,1,2,376.5
84539,33743,1,1,278.08
84540,33743,2,3,156.07
84541,33744,2,2,365.34
84542,33745,1,2,311.89
84543,33746,3,1,426.75
84544,33746,1,3,202.58
84545,33746,7,1,244.4
84546,33747,145,3,416.82
84547,33747,9,1,47.68
84548,33747,1,1,113.18
84549,33748,2,1,315.28
84550,33748,341,3,47.99
84551,33748,5,3,379.02
84552,33749,1,3,154.91
84553,33749,1,1,464.97
84554,33749,2,1,286.13
84555,33750,2,2,278.61
84556,33750,1,1,271.58
84557,33751,4,3,364.31
84558,33751,2,3,152.49
84559,33752,7,2,244.46
84560,33752,2,3,430.26
84561,33753,2,2,276.61
84562,33753,2,1,440.06
84563,33753,6,1,225.32
84564,33754,1,2,130.57
84565,33754,6,3,68.06
84566,33755,33,2,145.38
84567,33755,5,3,454.12
84568,33756,1,3,101.36
84569,33756,2,2,347.88
84570,33756,10,3,471.69
84571,33757,2,3,79.55
84572,33757,2,3,396.91
84573,33758,4,1,476.3
84574,33758,3,3,279.82
84575,33758,1,2,373.49
84576,33759,1,2,328.97
84577,33760,1,1,498.48
84578,33761,1,1,477.49
84579,33761,1,2,182.55
84580,33762,1,3,434.69
84581,33762,1,1,450.74
84582,33763,17,1,118.57
84583,33764,1,3,483.64
84584,33764,27,3,17.29
84585,33764,4,3,165.42
84586,33764,2,2,442.23
84587,33765,8,3,129.72
84588,33765,4,2,42.07
84589,33765,4,1,394.91
84590,33766,14,2,234.25
84591,33766,2,1,99.52
84592,33766,52,1,96.96
84593,33767,127,2,137.74
84594,33767,1,1,481.24
84595,33767,3,1,302.99
84596,33767,66,1,18.31
84597,33768,1,1,158.98
84598,33769,1,2,53.14
84599,33769,1000,1,24.28
84600,33770,225,2,318.84
84601,33770,2,3,45.38
84602,33771,1,3,482.12
84603,33771,86,1,322.66
84604,33771,1,1,359.08
84605,33772,1,3,75.04
84606,33772,1,2,369.07
84607,33772,4,3,498.3
84608,33772,1,1,60.87
84609,33773,2,1,139.86
84610,33774,1,1,89.09
84611,33774,2,1,426.42
84612,33774,48,2,287.88
84613,33775,2,1,158.59
84614,33775,17,1,357.88
84615,33775,1,2,93.56
84616,33776,55,2,10.09
84617,33776,82,3,336.43
84618,33776,19,2,14.77
84619,33777,1,1,216.6
84620,33777,18,3,108.9
84621,33777,4,2,422.36
84622,33777,11,2,457.47
84623,33778,2,3,56.05
84624,33778,1,2,407.71
84625,33779,1,2,443.82
84626,33779,1,3,180.59
84627,33779,7,3,224.44
84628,33780,4,2,334.38
84629,33780,28,3,400.56
84630,33780,15,2,307.82
84631,33780,2,3,266.5
84632,33781,1,3,235.61
84633,33781,4,2,313.39
84634,33781,7,1,18.89
84635,33782,1,3,484.14
84636,33783,1,1,111.45
84637,33783,4,2,284.86
84638,33783,1,2,118.14
84639,33784,3,3,141.23
84640,33785,1,3,253.8
84641,33785,9,3,170.33
84642,33785,10,1,290.68
84643,33785,447,2,360.27
84644,33786,1,3,76.39
84645,33787,1,2,482.77
84646,33787,1,1,373.59
84647,33788,7,3,250.16
84648,33788,4,2,330.63
84649,33788,1,3,327.91
84650,33788,10,3,365.22
84651,33789,1,1,82.01
84652,33790,7,3,467.13
84653,33791,19,3,256.59
84654,33791,1,1,14.12
84655,33792,19,2,389.94
84656,33792,4,2,236.37
84657,33792,1,1,263.51
84658,33792,7,2,210.96
84659,33793,11,2,100.51
84660,33793,1,1,155.25
84661,33793,1,2,156.28
84662,33794,1,1,296.21
84663,33795,4,3,241.28
84664,33796,1,2,449.63
84665,33796,1,1,426.67
84666,33797,1,1,230.88
84667,33797,4,3,306.9
84668,33798,1,3,93.8
84669,33798,3,3,307.97
84670,33798,1,3,94.2
84671,33799,1,1,214.26
84672,33799,1,1,172.49
84673,33799,1,3,281.76
84674,33800,5,3,366.59
84675,33801,3,1,371.87
84676,33801,1,2,428.92
84677,33801,2,3,114.27
84678,33801,6,3,396.92
84679,33802,333,2,226.76
84680,33802,1,3,69.44
84681,33802,1,2,444.91
84682,33802,5,2,310.27
84683,33803,97,1,113.62
84684,33803,1,2,340.68
84685,33803,2,1,367.04
84686,33804,3,3,150.43
84687,33805,5,2,110.8
84688,33805,34,3,303.0
84689,33805,1,2,272.68
84690,33806,34,1,72.11
84691,33806,2,3,190.44
84692,33806,1,2,333.8
84693,33806,2,2,242.11
84694,33807,12,2,106.11
84695,33807,1,3,180.03
84696,33807,22,1,482.61
84697,33807,1000,2,192.41
84698,33808,10,2,350.23
84699,33808,1,1,494.71
84700,33808,35,3,163.32
84701,33808,12,3,116.77
84702,33809,1,2,312.71
84703,33809,5,2,278.12
84704,33810,14,2,400.69
84705,33810,8,1,298.21
84706,33810,13,3,41.1
84707,33810,1000,1,240.61
84708,33811,3,2,114.76
84709,33811,11,2,126.07
84710,33812,2,2,104.84
84711,33812,71,2,445.16
84712,33812,5,1,326.25
84713,33813,6,2,370.64
84714,33813,1,3,167.22
84715,33813,1,3,74.31
84716,33813,1,3,333.82
84717,33814,2,2,445.89
84718,33815,6,3,456.24
84719,33815,17,1,455.62
84720,33816,1,1,87.8
84721,33816,80,1,397.46
84722,33817,1,3,413.36
84723,33817,369,1,70.97
84724,33817,1,2,470.43
84725,33818,2,1,340.74
84726,33818,21,1,344.61
84727,33818,1,3,152.84
84728,33818,8,1,469.12
84729,33819,1,1,142.7
84730,33819,1,1,415.89
84731,33819,1,3,368.16
84732,33820,2,3,429.31
84733,33821,1,1,122.2
84734,33821,1,2,160.62
84735,33821,5,3,31.14
84736,33821,1,2,396.55
84737,33822,1,1,142.56
84738,33822,3,1,180.88
84739,33822,12,3,291.0
84740,33823,1,2,435.49
84741,33823,5,1,111.32
84742,33823,1,3,406.07
84743,33824,1,3,413.27
84744,33824,2,2,28.53
84745,33824,9,3,416.4
84746,33825,163,3,97.91
84747,33825,1,3,274.14
84748,33825,1,1,435.7
84749,33825,1,3,395.84
84750,33826,2,1,72.01
84751,33826,2,2,87.14
84752,33826,12,3,358.57
84753,33826,1,2,87.89
84754,33827,4,1,91.79
84755,33828,1000,1,227.58
84756,33828,1,3,353.76
84757,33829,22,1,356.5
84758,33829,1,2,317.63
84759,33830,1,3,57.43
84760,33830,203,2,246.93
84761,33831,1,3,209.2
84762,33831,35,1,349.48
84763,33831,1,1,244.28
84764,33831,1,3,397.89
84765,33832,1,1,173.29
84766,33833,212,2,349.27
84767,33833,98,1,408.05
84768,33833,2,1,83.45
84769,33833,9,1,138.81
84770,33834,1,1,483.1
84771,33835,287,3,351.35
84772,33835,22,1,140.25
84773,33835,1,3,329.96
84774,33836,10,1,447.86
84775,33836,12,1,413.76
84776,33836,1,3,175.43
84777,33836,1,1,12.42
84778,33837,1,3,84.48
84779,33837,2,2,343.15
84780,33837,5,3,115.45
84781,33837,7,3,131.02
84782,33838,2,3,56.18
84783,33838,1,1,485.5
84784,33838,5,3,435.28
84785,33838,1,1,316.57
84786,33839,1,3,436.92
84787,33839,1,3,468.33
84788,33839,11,1,127.85
84789,33840,1,2,232.79
84790,33840,2,1,71.96
84791,33840,1,3,168.97
84792,33841,1,1,392.34
84793,33841,3,1,290.7
84794,33842,14,2,326.94
84795,33842,1,2,290.7
84796,33842,3,1,380.77
84797,33842,24,1,267.03
84798,33843,3,3,343.43
84799,33843,32,3,199.98
84800,33843,1,3,120.36
84801,33843,1,3,200.23
84802,33844,4,2,499.78
84803,33844,2,2,426.6
84804,33844,28,3,108.05
84805,33844,5,2,287.63
84806,33845,5,3,86.6
84807,33845,1,2,90.58
84808,33845,3,1,25.2
84809,33845,2,3,299.96
84810,33846,3,1,312.52
84811,33846,2,3,82.91
84812,33846,8,3,66.47
84813,33847,2,1,413.48
84814,33848,1,3,215.83
84815,33848,4,1,325.59
84816,33848,2,3,42.67
84817,33849,1,3,15.86
84818,33850,135,2,311.36
84819,33851,2,1,145.35
84820,33851,2,2,95.51
84821,33852,3,1,285.96
84822,33852,3,1,280.44
84823,33853,1,1,340.85
84824,33853,30,1,281.07
84825,33853,9,1,368.53
84826,33854,8,1,217.75
84827,33854,1000,3,404.2
84828,33854,4,2,229.62
84829,33854,3,3,403.25
84830,33855,2,2,62.38
84831,33855,5,2,47.58
84832,33856,1,2,195.4
84833,33856,1,3,199.71
84834,33857,122,1,366.75
84835,33857,1,3,405.36
84836,33858,2,1,64.02
84837,33858,112,1,263.55
84838,33858,745,2,237.55
84839,33858,10,1,379.73
84840,33859,1,1,206.11
84841,33859,2,3,395.32
84842,33860,28,2,404.19
84843,33861,3,2,119.49
84844,33862,1,3,178.02
84845,33862,1,2,143.14
84846,33863,1,1,197.59
84847,33863,8,2,412.88
84848,33864,1,1,329.06
84849,33864,8,1,147.32
84850,33865,1,1,331.56
84851,33865,3,3,86.58
84852,33866,2,3,197.76
84853,33866,1,3,124.64
84854,33866,13,1,443.64
84855,33866,347,3,459.43
84856,33867,3,1,344.4
84857,33868,34,3,219.11
84858,33868,99,2,321.3
84859,33868,1000,3,340.06
84860,33869,1,2,303.72
84861,33870,2,1,50.5
84862,33870,1,1,46.04
84863,33870,2,3,236.42
84864,33871,1,3,18.41
84865,33871,1,2,19.28
84866,33871,1,1,60.73
84867,33871,1,3,343.05
84868,33872,1,2,216.82
84869,33872,14,1,312.57
84870,33872,1,3,221.46
84871,33872,1,3,443.74
84872,33873,5,2,313.88
84873,33873,128,1,170.23
84874,33873,9,3,146.97
84875,33874,1,2,158.84
84876,33874,82,2,341.72
84877,33875,24,2,269.83
84878,33875,30,3,250.0
84879,33876,1,2,14.49
84880,33876,1,1,157.67
84881,33876,55,3,491.67
84882,33877,13,3,66.53
84883,33877,21,2,172.49
84884,33877,1,1,41.83
84885,33878,1,2,425.01
84886,33878,4,3,296.54
84887,33878,1000,3,278.82
84888,33878,1,3,82.09
84889,33879,1,2,291.53
84890,33879,1,3,487.8
84891,33879,26,3,431.53
84892,33879,1,3,273.51
84893,33880,5,1,315.21
84894,33881,3,1,449.68
84895,33882,8,3,264.16
84896,33883,2,1,105.62
84897,33884,4,3,179.04
84898,33885,81,2,42.21
84899,33886,19,1,273.48
84900,33886,4,1,60.04
84901,33886,125,2,78.29
84902,33887,1,3,225.47
84903,33887,3,2,122.09
84904,33888,5,2,114.48
84905,33888,365,2,448.61
84906,33888,1,3,444.29
84907,33889,1,1,134.38
84908,33889,13,2,352.05
84909,33890,1,1,147.31
84910,33891,25,1,389.28
84911,33891,8,3,493.62
84912,33891,78,2,131.7
84913,33891,1,1,350.53
84914,33892,78,2,202.95
84915,33892,96,1,155.11
84916,33893,19,3,386.01
84917,33893,1,1,121.73
84918,33893,2,1,198.05
84919,33893,1,3,161.04
84920,33894,1,2,113.76
84921,33895,1,1,235.09
84922,33895,1,1,483.52
84923,33895,19,1,496.65
84924,33895,3,1,439.95
84925,33896,1,1,104.86
84926,33896,1,3,236.15
84927,33897,1,1,454.25
84928,33897,62,1,115.96
84929,33898,2,3,199.48
84930,33898,1,1,448.1
84931,33898,1,2,164.71
84932,33899,7,1,66.47
84933,33899,1,3,406.13
84934,33899,8,3,136.72
84935,33899,3,3,474.46
84936,33900,16,2,209.37
84937,33900,1,3,417.43
84938,33900,4,2,341.61
84939,33901,7,1,277.17
84940,33901,1,2,259.62
84941,33901,1,3,51.78
84942,33901,2,2,69.17
84943,33902,91,3,65.35
84944,33902,4,2,19.0
84945,33903,1,3,26.17
84946,33903,3,2,321.25
84947,33903,2,3,191.4
84948,33904,34,1,217.02
84949,33905,139,3,344.46
84950,33905,6,2,283.48
84951,33905,2,2,342.04
84952,33905,1,1,155.14
84953,33906,9,1,79.83
84954,33906,4,1,163.02
84955,33907,1,1,337.34
84956,33907,1,3,180.06
84957,33908,5,3,371.42
84958,33908,1,1,425.05
84959,33909,773,3,283.92
84960,33910,2,1,92.96
84961,33911,3,2,83.23
84962,33912,1,3,79.72
84963,33913,4,1,158.3
84964,33913,16,3,293.82
84965,33914,130,3,75.04
84966,33914,132,3,274.61
84967,33914,1000,1,474.45
84968,33915,937,2,212.97
84969,33915,4,3,222.49
84970,33916,15,3,387.58
84971,33917,3,3,73.15
84972,33917,19,2,391.22
84973,33917,1,3,368.45
84974,33918,2,3,353.01
84975,33918,1,2,90.61
84976,33918,1,2,421.99
84977,33918,3,1,50.3
84978,33919,14,3,301.92
84979,33920,1,2,73.81
84980,33920,23,3,99.12
84981,33921,3,1,12.23
84982,33921,18,3,272.52
84983,33921,28,1,431.71
84984,33922,1,3,62.07
84985,33923,5,2,251.08
84986,33923,4,3,372.16
84987,33924,2,2,205.18
84988,33924,2,1,485.07
84989,33924,1,2,35.96
84990,33925,1,3,230.33
84991,33926,15,2,175.07
84992,33926,10,3,344.22
84993,33927,1,3,286.13
84994,33928,681,3,86.67
84995,33929,1,2,264.22
84996,33929,1,1,437.11
84997,33929,1,2,454.6
84998,33929,1,3,182.98
84999,33930,567,3,147.49
85000,33931,4,2,211.37
85001,33931,2,1,486.49
85002,33932,2,2,105.48
85003,33933,59,2,344.49
85004,33933,1,2,423.02
85005,33933,1,2,432.82
85006,33933,34,1,433.89
85007,33934,3,1,375.4
85008,33935,1,2,117.38
85009,33936,29,3,178.87
85010,33937,264,2,248.65
85011,33938,1,3,308.63
85012,33938,2,3,333.43
85013,33939,3,1,435.4
85014,33939,2,3,257.53
85015,33939,1,2,268.4
85016,33939,1,1,387.62
85017,33940,1,1,351.38
85018,33941,50,1,461.58
85019,33941,3,2,57.11
85020,33941,1,2,465.82
85021,33942,3,2,67.21
85022,33943,1000,1,287.76
85023,33943,3,1,68.42
85024,33943,1,1,45.06
85025,33944,1,2,149.66
85026,33944,1,3,307.26
85027,33944,249,2,287.01
85028,33944,2,3,414.31
85029,33945,9,2,336.0
85030,33946,1,3,12.61
85031,33946,29,2,29.24
85032,33946,1,1,398.65
85033,33947,10,3,369.8
85034,33948,1000,3,475.9
85035,33948,1,1,73.58
85036,33949,6,2,335.6
85037,33949,7,3,57.89
85038,33949,1,1,107.34
85039,33950,47,1,459.74
85040,33950,3,3,409.51
85041,33950,94,1,232.41
85042,33951,13,2,394.62
85043,33951,1,2,288.36
85044,33952,21,1,387.32
85045,33952,7,3,102.15
85046,33952,17,3,265.36
85047,33952,5,3,232.83
85048,33953,168,2,193.86
85049,33954,2,2,21.33
85050,33954,1,2,82.45
85051,33954,1,1,94.43
85052,33954,1,3,367.75
85053,33955,62,3,80.75
85054,33956,57,3,98.28
85055,33957,4,1,99.96
85056,33958,1000,2,456.9
85057,33959,3,2,60.18
85058,33959,258,2,256.74
85059,33960,6,1,273.99
85060,33960,2,3,289.58
85061,33961,1,1,449.69
85062,33961,6,2,428.0
85063,33962,3,2,374.26
85064,33962,1,3,84.81
85065,33963,2,1,39.4
85066,33963,3,1,227.91
85067,33963,2,1,198.91
85068,33964,48,1,473.49
85069,33964,16,3,296.31
85070,33965,3,1,277.69
85071,33965,1,2,468.36
85072,33965,1000,2,200.64
85073,33966,11,3,469.85
85074,33966,2,3,282.88
85075,33967,13,2,325.22
85076,33967,1,3,122.57
85077,33967,1000,2,280.79
85078,33968,1,1,119.87
85079,33969,4,2,62.91
85080,33970,1,3,332.26
85081,33970,4,2,488.02
85082,33971,1,1,361.76
85083,33972,1,2,370.43
85084,33972,9,2,218.84
85085,33972,1,2,285.34
85086,33972,1,2,203.11
85087,33973,1,2,30.4
85088,33973,51,2,299.98
85089,33973,1000,2,357.76
85090,33973,1,3,269.61
85091,33974,8,2,56.46
85092,33975,258,1,197.61
85093,33976,1,3,491.88
85094,33976,33,1,239.93
85095,33976,2,1,338.03
85096,33977,1,1,311.65
85097,33977,2,2,183.29
85098,33978,1,1,257.4
85099,33978,5,3,382.17
85100,33979,1,2,357.79
85101,33979,31,1,90.99
85102,33980,9,2,16.87
85103,33980,6,2,379.21
85104,33980,3,2,156.84
85105,33980,1,1,328.44
85106,33981,101,1,285.93
85107,33981,43,2,157.46
85108,33981,150,1,499.42
85109,33981,79,2,490.53
85110,33982,22,1,282.76
85111,33982,1,2,23.69
85112,33982,1,2,309.26
85113,33983,9,1,195.64
85114,33983,1,2,185.53
85115,33983,1,2,208.56
85116,33984,4,1,64.01
85117,33984,3,3,386.13
85118,33984,1,3,206.56
85119,33985,7,2,272.8
85120,33986,29,1,77.5
85121,33986,1,1,179.2
85122,33986,1,1,25.37
85123,33986,15,3,424.25
85124,33987,1,1,487.63
85125,33987,3,2,281.08
85126,33987,1,1,289.0
85127,33987,2,2,46.38
85128,33988,1,3,406.92
85129,33988,85,1,174.35
85130,33988,838,2,373.89
85131,33988,1,2,20.71
85132,33989,1,2,15.57
85133,33990,1,1,237.48
85134,33990,1,2,117.89
85135,33990,726,2,293.38
85136,33990,1,1,385.23
85137,33991,1,1,93.06
85138,33991,4,1,460.98
85139,33992,2,1,185.48
85140,33993,12,2,112.01
85141,33993,2,2,194.73
85142,33993,2,2,491.09
85143,33994,15,3,45.75
85144,33995,4,3,172.89
85145,33995,91,1,432.75
85146,33995,5,3,495.03
85147,33995,11,1,73.2
85148,33996,1,3,492.76
85149,33997,33,1,22.12
85150,33997,2,1,266.42
85151,33998,1,1,327.86
85152,33998,1,1,374.94
85153,33999,1,3,139.99
85154,33999,33,2,60.8
85155,33999,14,3,311.42
85156,33999,2,3,108.01
85157,34000,9,2,441.62
85158,34001,2,3,73.57
85159,34001,6,1,381.17
85160,34002,6,3,429.59
85161,34002,11,1,170.46
85162,34003,2,1,343.66
85163,34003,1,2,372.84
85164,34003,1,1,220.24
85165,34004,7,1,117.79
85166,34004,1,1,415.66
85167,34004,1,3,411.1
85168,34005,279,1,174.66
85169,34006,1,3,272.64
85170,34006,1,1,477.59
85171,34006,6,2,160.75
85172,34007,1,2,56.4
85173,34008,1,3,122.08
85174,34009,2,1,117.27
85175,34009,1,2,167.4
85176,34009,3,2,409.23
85177,34010,1,3,234.21
85178,34010,4,3,412.79
85179,34011,1,1,127.71
85180,34011,86,1,473.58
85181,34011,6,3,305.39
85182,34012,61,1,449.67
85183,34013,4,2,93.84
85184,34013,32,3,77.17
85185,34013,1,3,371.12
85186,34014,1,2,332.64
85187,34014,278,2,138.35
85188,34014,3,1,46.69
85189,34014,13,1,178.16
85190,34015,248,1,353.3
85191,34015,4,3,478.16
85192,34015,21,1,363.51
85193,34015,20,1,83.51
85194,34016,1,3,126.76
85195,34016,1,2,16.39
85196,34016,8,1,423.24
85197,34016,7,2,430.32
85198,34017,118,1,361.21
85199,34017,1,1,54.81
85200,34017,3,2,99.18
85201,34017,4,2,236.04
85202,34018,2,3,224.43
85203,34018,32,1,71.51
85204,34019,3,3,220.8
85205,34020,1,3,373.56
85206,34020,1,1,493.37
85207,34020,1,1,311.51
85208,34020,1,2,209.15
85209,34021,1,3,461.02
85210,34021,56,2,136.47
85211,34022,6,3,16.24
85212,34023,1,1,76.86
85213,34024,1000,2,486.34
85214,34025,1,1,239.56
85215,34025,174,1,68.05
85216,34025,2,1,128.25
85217,34025,2,3,430.3
85218,34026,27,1,186.55
85219,34026,1,3,82.67
85220,34026,1,3,10.36
85221,34026,37,3,58.54
85222,34027,1,2,341.61
85223,34027,1,1,412.79
85224,34027,2,2,427.44
85225,34028,1,1,56.18
85226,34028,5,1,160.48
85227,34028,1,2,494.09
85228,34028,1,3,200.6
85229,34029,1,3,375.95
85230,34029,2,2,15.02
85231,34030,8,2,70.26
85232,34031,42,2,277.32
85233,34031,4,1,189.15
85234,34031,2,2,126.14
85235,34031,7,3,406.15
85236,34032,53,2,152.65
85237,34032,1,2,162.96
85238,34033,1,2,234.37
85239,34033,2,3,158.39
85240,34034,1,2,381.81
85241,34034,2,1,309.11
85242,34034,6,2,83.61
85243,34035,1,1,384.92
85244,34035,1,1,199.26
85245,34035,1,3,455.88
85246,34036,984,1,131.84
85247,34036,27,2,148.79
85248,34036,1,1,123.52
85249,34036,1,1,472.12
85250,34037,2,1,279.41
85251,34037,2,1,102.49
85252,34037,37,1,270.81
85253,34037,1,2,116.77
85254,34038,1,3,269.34
85255,34038,1,3,309.52
85256,34038,42,3,99.44
85257,34039,2,1,255.7
85258,34039,1,3,330.64
85259,34039,387,3,161.19
85260,34039,1000,2,466.57
85261,34040,1,2,175.63
85262,34040,1,1,339.25
85263,34040,5,1,468.32
85264,34040,1,2,91.96
85265,34041,3,1,366.46
85266,34042,6,3,311.03
85267,34043,7,1,250.06
85268,34043,2,1,211.67
85269,34044,6,2,336.01
85270,34044,1,2,27.08
85271,34045,1,1,360.85
85272,34045,2,1,352.33
85273,34045,1,2,298.46
85274,34045,1,3,227.0
85275,34046,5,1,127.64
85276,34046,26,2,200.31
85277,34047,2,1,467.71
85278,34047,63,1,247.42
85279,34047,6,2,304.46
85280,34048,475,1,218.72
85281,34048,1,2,498.65
85282,34049,25,2,28.2
85283,34049,4,1,409.94
85284,34050,27,1,217.75
85285,34050,1,2,122.57
85286,34051,1,2,189.89
85287,34052,36,2,323.14
85288,34052,56,1,361.54
85289,34052,1,2,63.71
85290,34052,23,3,474.01
85291,34053,1,1,161.93
85292,34054,28,3,181.66
85293,34055,66,1,14.33
85294,34055,1,3,426.83
85295,34056,1,2,288.52
85296,34056,1000,2,481.25
85297,34056,1,2,362.33
85298,34057,3,3,83.07
85299,34058,26,3,326.24
85300,34058,23,1,84.15
85301,34059,5,3,124.58
85302,34060,2,3,351.3
85303,34060,2,2,28.78
85304,34060,5,3,50.27
85305,34060,1,2,379.25
85306,34061,3,2,74.21
85307,34061,1,2,379.31
85308,34061,1,1,118.86
85309,34062,1,2,482.45
85310,34062,76,3,134.73
